transcript_id	intModel	chr	start	end	strand	module
HERVL_7q22.2	HERVL-int	chr7	104687991	104691770	+	turquoise
HERVL_7q22.3	HERVL-int	chr7	107732303	107739462	+	turquoise
HERVL_7q31.1a	HERVL-int	chr7	108538301	108540367	+	turquoise
HERVL_7q31.1b	HERVL-int	chr7	108669274	108676787	+	turquoise
HERVL_7q31.1c	HERVL-int	chr7	109790145	109794981	-	turquoise
HERVL_7q31.1d	HERVL-int	chr7	109801141	109802951	-	turquoise
HERVL_7q31.1e	HERVL-int	chr7	110435845	110437557	+	turquoise
HERVL_7q31.1f	HERVL-int	chr7	111064350	111065899	+	turquoise
HERVL_7q31.1g	HERVL-int	chr7	111332877	111333960	+	turquoise
HERVL_7q31.1h	HERVL-int	chr7	114903490	114905954	-	turquoise
HERVL_7q31.2a	HERVL-int	chr7	115522750	115525751	-	turquoise
HERVL_7q31.2b	HERVL-int	chr7	117101232	117101828	-	turquoise
HERVL_7q31.31	HERVL-int	chr7	119184157	119191167	+	turquoise
HERVL_7q31.32	HERVL-int	chr7	122202306	122209105	-	turquoise
HERVL_7q31.33a	HERVL-int	chr7	124614638	124620015	+	turquoise
HERVL_7q31.33b	HERVL-int	chr7	124687445	124690163	+	turquoise
HERVL_7q31.33c	HERVL-int	chr7	125940888	125943076	-	turquoise
HERVL_7q31.33d	HERVL-int	chr7	126649147	126652841	+	turquoise
HERVL_7q31.33e	HERVL-int	chr7	126981922	126983271	-	turquoise
HERVL_7q31.33f	HERVL-int	chr7	126983281	126984721	+	turquoise
HERVL_7q32.1	HERVL-int	chr7	129444201	129450234	-	turquoise
HERVL_7q33a	HERVL-int	chr7	133643147	133644430	-	turquoise
HERVL_7q33b	HERVL-int	chr7	136573297	136579506	-	turquoise
HERVL_7q33c	HERVL-int	chr7	138249437	138255835	+	turquoise
HERVL_7q36.1a	HERVL-int	chr7	148575970	148579927	-	turquoise
HERVL_7q36.1b	HERVL-int	chr7	149051314	149058264	+	turquoise
HERVL_8p12a	HERVL-int	chr8	36463738	36467516	-	turquoise
HERVL_8p12b	HERVL-int	chr8	36529591	36533355	+	turquoise
HERVL_8p21.3	HERVL-int	chr8	21046318	21048372	-	turquoise
HERVL_8p22a	HERVL-int	chr8	13899603	13903736	+	turquoise
HERVL_8p22b	HERVL-int	chr8	18106643	18109297	-	turquoise
HERVL_8p22c	HERVL-int	chr8	18311252	18312611	+	turquoise
HERVL_8q11.21	HERVL-int	chr8	51267511	51269038	-	turquoise
HERVL_8q11.23a	HERVL-int	chr8	52527895	52531297	+	turquoise
HERVL_8q11.23b	HERVL-int	chr8	52568065	52571470	-	turquoise
HERVL_8q12.3a	HERVL-int	chr8	63318751	63322088	+	turquoise
HERVL_8q12.3b	HERVL-int	chr8	63326757	63328797	+	turquoise
HERVL_8q12.3c	HERVL-int	chr8	63920510	63926344	+	turquoise
HERVL_8q12.3d	HERVL-int	chr8	64121221	64127799	-	turquoise
HERVL_8q21.11	HERVL-int	chr8	72177226	72179808	+	turquoise
HERVL_8q21.13b	HERVL-int	chr8	76103643	76104972	-	turquoise
HERVL_8q21.13c	HERVL-int	chr8	78155679	78162987	+	turquoise
HERVL_8q21.13d	HERVL-int	chr8	78183721	78187892	-	turquoise
HERVL_8q21.13f	HERVL-int	chr8	83086915	83090915	+	turquoise
HERVL_8q21.2	HERVL-int	chr8	83716901	83718200	+	turquoise
HERVL_8q21.3a	HERVL-int	chr8	88769443	88775883	+	turquoise
HERVL_8q21.3b	HERVL-int	chr8	89448797	89455259	+	turquoise
HERVL_8q21.3c	HERVL-int	chr8	90409675	90416888	-	turquoise
HERVL_8q22.1a	HERVL-int	chr8	92765117	92770386	-	turquoise
HERVL_8q22.1b	HERVL-int	chr8	94296141	94303550	-	turquoise
HERVL_8q22.1c	HERVL-int	chr8	95870616	95872334	-	turquoise
HERVL_8q22.1d	HERVL-int	chr8	96889472	96891692	-	turquoise
HERVL_8q22.2	HERVL-int	chr8	100202983	100209403	+	turquoise
HERVL_8q23.2a	HERVL-int	chr8	109938671	109944934	-	turquoise
HERVL_8q23.2b	HERVL-int	chr8	110880851	110886992	+	turquoise
HERVL_8q23.3a	HERVL-int	chr8	113934319	113941548	-	turquoise
HERVL_8q23.3b	HERVL-int	chr8	116144991	116151531	-	turquoise
HERVL_8q24.22	HERVL-int	chr8	131156923	131161048	-	turquoise
HERVL_8q24.23	HERVL-int	chr8	136522024	136524241	-	turquoise
HERVL_8q24.3a	HERVL-int	chr8	143195432	143196865	+	turquoise
HERVL_8q24.3b	HERVL-int	chr8	144868593	144871050	+	turquoise
HERVL_9p11.1	HERVL-int	chr9	42464635	42472317	+	turquoise
HERVL_9p21.1a	HERVL-int	chr9	28510729	28513083	-	turquoise
HERVL_9p21.1b	HERVL-int	chr9	30087121	30090036	-	turquoise
HERVL_9p21.1d	HERVL-int	chr9	32352869	32355206	-	turquoise
HERVL_9p21.1e	HERVL-int	chr9	32859846	32860940	-	turquoise
HERVL_9p21.2a	HERVL-int	chr9	25626486	25627729	+	turquoise
HERVL_9p21.2b	HERVL-int	chr9	26105098	26111016	+	turquoise
HERVL_9p21.2c	HERVL-int	chr9	27637123	27643901	+	turquoise
HERVL_9p21.3a	HERVL-int	chr9	21846888	21852044	+	turquoise
HERVL_9p21.3b	HERVL-int	chr9	22830491	22834729	+	turquoise
HERVL_9p21.3c	HERVL-int	chr9	25125775	25127237	-	turquoise
HERVL_9p23a	HERVL-int	chr9	10793845	10798390	-	turquoise
HERVL_9p23b	HERVL-int	chr9	10959659	10962281	+	turquoise
HERVL_9p24.1a	HERVL-int	chr9	5738653	5740868	-	turquoise
HERVL_9p24.1b	HERVL-int	chr9	6099162	6105557	+	turquoise
HERVL_9p24.3	HERVL-int	chr9	1623443	1624821	+	turquoise
HERVL_9q11	HERVL-int	chr9	43267871	43270940	-	turquoise
HERVL_9q13a	HERVL-int	chr9	63436050	63440056	-	turquoise
HERVL_9q13b	HERVL-int	chr9	64760038	64764067	-	turquoise
HERVL_9q21.11a	HERVL-int	chr9	65245525	65249540	-	turquoise
HERVL_9q21.13a	HERVL-int	chr9	72486938	72488574	+	turquoise
HERVL_9q21.13b	HERVL-int	chr9	73721450	73723831	+	turquoise
HERVL_9q21.31	HERVL-int	chr9	81268417	81271910	-	turquoise
HERVL_9q21.32	HERVL-int	chr9	83843916	83847951	+	turquoise
HERVL_9q21.33a	HERVL-int	chr9	85370157	85376998	-	turquoise
HERVL_9q21.33b	HERVL-int	chr9	85775592	85779684	-	turquoise
HERVL_9q22.31	HERVL-int	chr9	92352507	92354517	-	turquoise
HERVL_9q22.32	HERVL-int	chr9	93969545	93974319	+	turquoise
HERVL_9q31.1a	HERVL-int	chr9	100074354	100079497	+	turquoise
HERVL_9q31.1b	HERVL-int	chr9	101178021	101180285	+	turquoise
HERVL_9q31.1c	HERVL-int	chr9	102806903	102813464	-	turquoise
HERVL_9q31.2	HERVL-int	chr9	106039982	106044643	-	turquoise
HERVL_9q31.3	HERVL-int	chr9	111090727	111092086	+	turquoise
HERVL_9q32	HERVL-int	chr9	112373201	112376925	-	turquoise
HERVL_9q34.3	HERVL-int	chr9	134924024	134928569	+	turquoise
HERVL_Xp11.21a	HERVL-int	chrX	55614743	55619665	-	turquoise
HERVL_Xp11.21b	HERVL-int	chrX	56668325	56673692	-	turquoise
HERVL_Xp11.21d	HERVL-int	chrX	57041670	57046193	-	turquoise
HERVL_Xp11.21e	HERVL-int	chrX	58046903	58052540	+	turquoise
HERVL_Xp11.23	HERVL-int	chrX	47985710	47987130	+	turquoise
HERVL_Xp11.3a	HERVL-int	chrX	42573054	42574584	+	turquoise
HERVL_Xp11.4	HERVL-int	chrX	38745381	38747020	-	turquoise
HERVL_Xp22.12a	HERVL-int	chrX	20037207	20040353	+	turquoise
HERVL_Xp22.12b	HERVL-int	chrX	20868232	20872282	+	turquoise
HERVL_Xp22.2	HERVL-int	chrX	9809093	9815987	-	turquoise
HERVL_Xp22.31a	HERVL-int	chrX	7974863	7979983	+	turquoise
HERVL_Xq11.1a	HERVL-int	chrX	63309763	63317045	-	turquoise
HERVL_Xq11.1b	HERVL-int	chrX	63626989	63633740	-	turquoise
HERVL_Xq11.2a	HERVL-int	chrX	64450660	64454951	-	turquoise
HERVL_Xq11.2b	HERVL-int	chrX	64626166	64632545	+	turquoise
HERVL_Xq11.2c	HERVL-int	chrX	64737241	64743851	-	turquoise
HERVL_Xq12a	HERVL-int	chrX	66392934	66396953	+	turquoise
HERVL_Xq12b	HERVL-int	chrX	66479824	66487544	-	turquoise
HERVL_Xq12c	HERVL-int	chrX	66534193	66542102	+	turquoise
HERVL_Xq12d	HERVL-int	chrX	67002990	67006544	-	turquoise
HERVL_Xq13.1	HERVL-int	chrX	69865233	69871727	-	turquoise
HERVL_Xq13.2a	HERVL-int	chrX	73044920	73047422	-	turquoise
HERVL_Xq13.2c	HERVL-int	chrX	73165454	73172117	-	turquoise
HERVL_Xq13.3a	HERVL-int	chrX	75392070	75394166	-	turquoise
HERVL_Xq13.3b	HERVL-int	chrX	75470018	75474643	+	turquoise
HERVL_Xq13.3d	HERVL-int	chrX	76511855	76518412	+	turquoise
HERVL_Xq21.1a	HERVL-int	chrX	77121724	77128577	+	turquoise
HERVL_Xq21.1b	HERVL-int	chrX	78173622	78175909	-	turquoise
HERVL_Xq21.1c	HERVL-int	chrX	79736447	79739095	+	turquoise
HERVL_Xq21.1d	HERVL-int	chrX	79848732	79855441	+	turquoise
HERVL_Xq21.1e	HERVL-int	chrX	80522811	80528183	+	turquoise
HERVL_Xq21.1f	HERVL-int	chrX	81437017	81439171	-	turquoise
HERVL_Xq21.1g	HERVL-int	chrX	81615517	81621691	+	turquoise
HERVL_Xq21.1h	HERVL-int	chrX	83172449	83178944	-	turquoise
HERVL_Xq21.2a	HERVL-int	chrX	86306403	86312863	+	turquoise
HERVL_Xq21.2b	HERVL-int	chrX	86410979	86415039	-	turquoise
HERVL_Xq21.2d	HERVL-int	chrX	86871969	86875020	+	turquoise
HERVL_Xq21.2e	HERVL-int	chrX	86900131	86901815	-	turquoise
HERVL_Xq21.31a	HERVL-int	chrX	87222813	87228706	+	turquoise
HERVL_Xq21.31b	HERVL-int	chrX	87237348	87238573	-	turquoise
HERVL_Xq21.31c	HERVL-int	chrX	87349078	87356062	-	turquoise
HERVL_Xq21.31d	HERVL-int	chrX	87876330	87879293	+	turquoise
HERVL_Xq21.31e	HERVL-int	chrX	88156061	88160307	+	turquoise
HERVL_Xq21.31f	HERVL-int	chrX	88830991	88833589	-	turquoise
HERVL_Xq21.31h	HERVL-int	chrX	90630590	90633551	+	turquoise
HERVL_Xq21.31i	HERVL-int	chrX	90694058	90699707	-	turquoise
HERVL_Xq21.31j	HERVL-int	chrX	91058847	91065210	+	turquoise
HERVL_Xq21.31k	HERVL-int	chrX	91346322	91349257	+	turquoise
HERVL_Xq21.31l	HERVL-int	chrX	91899027	91900600	-	turquoise
HERVL_Xq21.32a	HERVL-int	chrX	92727373	92733887	+	turquoise
HERVL_Xq21.32b	HERVL-int	chrX	93957315	93963891	+	turquoise
HERVL_Xq21.33b	HERVL-int	chrX	94553917	94556191	+	turquoise
HERVL_Xq21.33c	HERVL-int	chrX	94819231	94825365	-	turquoise
HERVL_Xq21.33d	HERVL-int	chrX	94915570	94923052	+	turquoise
HERVL_Xq21.33e	HERVL-int	chrX	95713089	95715949	+	turquoise
HERVL_Xq21.33f	HERVL-int	chrX	95959032	95965914	-	turquoise
HERVL_Xq21.33g	HERVL-int	chrX	98655061	98661588	+	turquoise
HERVL_Xq21.33h	HERVL-int	chrX	98849425	98855201	-	turquoise
HERVL_Xq22.3a	HERVL-int	chrX	104864519	104866006	+	turquoise
HERVL_Xq22.3b	HERVL-int	chrX	108142407	108148448	-	turquoise
HERVL_Xq22.3c	HERVL-int	chrX	108476940	108483623	-	turquoise
HERVL_Xq22.3d	HERVL-int	chrX	108814062	108818872	-	turquoise
HERVL_Xq23b	HERVL-int	chrX	113760400	113765460	+	turquoise
HERVL_Xq23c	HERVL-int	chrX	114993708	114997893	-	turquoise
HERVL_Xq24a	HERVL-int	chrX	117422838	117424085	+	turquoise
HERVL_Xq24b	HERVL-int	chrX	117651058	117652359	+	turquoise
HERVL_Xq24c	HERVL-int	chrX	121449325	121455728	+	turquoise
HERVL_Xq25a	HERVL-int	chrX	121974546	121981190	+	turquoise
HERVL_Xq25b	HERVL-int	chrX	122198470	122200000	-	turquoise
HERVL_Xq25c	HERVL-int	chrX	122335079	122338642	-	turquoise
HERVL_Xq25d	HERVL-int	chrX	122451735	122457359	-	turquoise
HERVL_Xq25e	HERVL-int	chrX	122609061	122613562	+	turquoise
HERVL_Xq25f	HERVL-int	chrX	123547924	123550520	+	turquoise
HERVL_Xq25g	HERVL-int	chrX	124156239	124163053	-	turquoise
HERVL_Xq25h	HERVL-int	chrX	125636104	125641707	-	turquoise
HERVL_Xq25j	HERVL-int	chrX	125727957	125731271	-	turquoise
HERVL_Xq25k	HERVL-int	chrX	125809420	125811209	-	turquoise
HERVL_Xq25l	HERVL-int	chrX	125811261	125815674	-	turquoise
HERVL_Xq25m	HERVL-int	chrX	126034943	126042975	+	turquoise
HERVL_Xq25n	HERVL-int	chrX	126093604	126099583	-	turquoise
HERVL_Xq25o	HERVL-int	chrX	126226684	126229175	+	turquoise
HERVL_Xq25p	HERVL-int	chrX	126295798	126299710	-	turquoise
HERVL_Xq25q	HERVL-int	chrX	126938842	126945509	-	turquoise
HERVL_Xq25s	HERVL-int	chrX	127604795	127606102	+	turquoise
HERVL_Xq25t	HERVL-int	chrX	127705912	127708083	+	turquoise
HERVL_Xq25u	HERVL-int	chrX	127935719	127939710	-	turquoise
HERVL_Xq25v	HERVL-int	chrX	128415582	128422216	+	turquoise
HERVL_Xq26.2	HERVL-int	chrX	131949841	131951578	+	turquoise
HERVL_Xq26.3a	HERVL-int	chrX	135393377	135395574	+	turquoise
HERVL_Xq26.3b	HERVL-int	chrX	136381626	136383069	-	turquoise
HERVL_Xq27.1a	HERVL-int	chrX	139396228	139402644	+	turquoise
HERVL_Xq27.1b	HERVL-int	chrX	140255030	140261622	-	turquoise
HERVL_Xq27.2a	HERVL-int	chrX	141884079	141890195	+	turquoise
HERVL_Xq27.2b	HERVL-int	chrX	142915963	142922772	+	turquoise
HERVL_Xq27.3b	HERVL-int	chrX	143996479	143998807	-	turquoise
HERVL_Xq27.3c	HERVL-int	chrX	144346168	144351079	-	turquoise
HERVL_Xq27.3e	HERVL-int	chrX	146312957	146316323	-	turquoise
HERVL_Xq28a	HERVL-int	chrX	149750662	149753976	-	turquoise
HERVL_Xq28b	HERVL-int	chrX	155389041	155392819	-	turquoise
HERVL_Yp11.2b	HERVL-int	chrY	4208290	4214955	+	turquoise
HERVL_Yp11.2c	HERVL-int	chrY	4276231	4281875	-	turquoise
HERVL_Yp11.2d	HERVL-int	chrY	5121128	5122698	-	turquoise
HERVL_Yp11.2e	HERVL-int	chrY	5844038	5850550	+	turquoise
HERVL_Yp11.2g	HERVL-int	chrY	9174656	9181286	-	turquoise
HERVL_Yq11.21	HERVL-int	chrY	11468744	11472783	-	turquoise
HERVL_Yq11.221c	HERVL-int	chrY	14975188	14981941	-	turquoise
HERVL_Yq11.223a	HERVL-int	chrY	21297606	21300945	+	turquoise
HERVL_Yq11.223b	HERVL-int	chrY	21645119	21650036	-	turquoise
HERVL_Yq11.223c	HERVL-int	chrY	21683255	21689552	+	turquoise
HERVL18_10q21.1a	HERVL18-int	chr10	57014854	57018042	+	turquoise
HERVL18_10q21.1c	HERVL18-int	chr10	58615322	58618645	+	turquoise
HERVL18_10q22.1	HERVL18-int	chr10	70648593	70652094	+	turquoise
HERVL18_11p12a	HERVL18-int	chr11	37905725	37908785	-	turquoise
HERVL18_11p12b	HERVL18-int	chr11	39339779	39344111	-	turquoise
HERVL18_11p14.1	HERVL18-int	chr11	30044711	30047428	+	turquoise
HERVL18_11p15.1a	HERVL18-int	chr11	20856922	20859241	+	turquoise
HERVL18_11p15.1b	HERVL18-int	chr11	21810797	21814752	+	turquoise
HERVL18_11q12.2	HERVL18-int	chr11	60167847	60169566	-	turquoise
HERVL18_11q13.4	HERVL18-int	chr11	74540370	74544495	+	turquoise
HERVL18_11q14.2a	HERVL18-int	chr11	85940994	85945741	+	turquoise
HERVL18_11q14.2b	HERVL18-int	chr11	87359416	87362995	+	turquoise
HERVL18_11q14.2c	HERVL18-int	chr11	88431622	88434850	-	turquoise
HERVL18_11q22.3	HERVL18-int	chr11	103541164	103545211	-	turquoise
HERVL18_12p11.22	HERVL18-int	chr12	28813823	28819402	+	turquoise
HERVL18_12q14.2	HERVL18-int	chr12	63397783	63401356	+	turquoise
HERVL18_12q21.31	HERVL18-int	chr12	84355652	84359232	+	turquoise
HERVL18_12q23.1	HERVL18-int	chr12	98419580	98423971	+	turquoise
HERVL18_13q13.1	HERVL18-int	chr13	32468596	32471903	+	turquoise
HERVL18_13q21.33	HERVL18-int	chr13	72018779	72024309	+	turquoise
HERVL18_13q31.3	HERVL18-int	chr13	90613417	90618427	-	turquoise
HERVL18_14q11.2	HERVL18-int	chr14	20600302	20607318	+	turquoise
HERVL18_14q12	HERVL18-int	chr14	30527153	30530363	-	turquoise
HERVL18_14q13.2	HERVL18-int	chr14	36012639	36015740	-	turquoise
HERVL18_14q22.1	HERVL18-int	chr14	53273554	53279365	-	turquoise
HERVL18_15q21.3	HERVL18-int	chr15	53910296	53914772	+	turquoise
HERVL18_17q24.3	HERVL18-int	chr17	70668378	70671538	+	turquoise
HERVL18_18q21.2	HERVL18-int	chr18	53941993	53945012	-	turquoise
HERVL18_18q21.32	HERVL18-int	chr18	59558413	59562030	+	turquoise
HERVL18_18q22.1	HERVL18-int	chr18	67298121	67301059	+	turquoise
HERVL18_1p12	HERVL18-int	chr1	117815334	117822010	-	turquoise
HERVL18_1p22.3	HERVL18-int	chr1	86409350	86416680	-	turquoise
HERVL18_1p31.1a	HERVL18-int	chr1	70627958	70631285	+	turquoise
HERVL18_1p31.1b	HERVL18-int	chr1	80050218	80054588	+	turquoise
HERVL18_1p31.3a	HERVL18-int	chr1	64186607	64192762	+	turquoise
HERVL18_1p31.3b	HERVL18-int	chr1	66381794	66383692	+	turquoise
HERVL18_1q21.2	HERVL18-int	chr1	147717143	147719676	+	turquoise
HERVL18_1q24.2	HERVL18-int	chr1	168264241	168270932	-	turquoise
HERVL18_1q31.3	HERVL18-int	chr1	196535611	196538758	-	turquoise
HERVL18_1q32.2	HERVL18-int	chr1	207420882	207425638	-	turquoise
HERVL18_21q21.2	HERVL18-int	chr21	23963392	23969659	-	turquoise
HERVL18_21q21.3	HERVL18-int	chr21	28393337	28396827	+	turquoise
HERVL18_22q12.3b	HERVL18-int	chr22	34332469	34335191	-	turquoise
HERVL18_2p12	HERVL18-int	chr2	78105751	78112413	-	turquoise
HERVL18_2p13.3	HERVL18-int	chr2	70201614	70204962	+	turquoise
HERVL18_2p16.1	HERVL18-int	chr2	60743759	60746878	-	turquoise
HERVL18_2p22.3	HERVL18-int	chr2	35787746	35790802	+	turquoise
HERVL18_2q22.1	HERVL18-int	chr2	137380712	137383860	+	turquoise
HERVL18_2q23.1	HERVL18-int	chr2	148253645	148259882	-	turquoise
HERVL18_2q31.1	HERVL18-int	chr2	169711625	169717593	-	turquoise
HERVL18_2q32.1	HERVL18-int	chr2	186431386	186438154	+	turquoise
HERVL18_2q33.1	HERVL18-int	chr2	199223786	199230424	-	turquoise
HERVL18_3p12.1	HERVL18-int	chr3	83500375	83504820	-	turquoise
HERVL18_3p21.31b	HERVL18-int	chr3	46419310	46423900	-	turquoise
HERVL18_3q12.3	HERVL18-int	chr3	102735696	102742206	+	turquoise
HERVL18_3q25.31	HERVL18-int	chr3	156620366	156626577	+	turquoise
HERVL18_4p13	HERVL18-int	chr4	44485460	44487778	+	turquoise
HERVL18_4p15.1	HERVL18-int	chr4	28010845	28014985	-	turquoise
HERVL18_4p15.2a	HERVL18-int	chr4	24965778	24971675	+	turquoise
HERVL18_4p15.2b	HERVL18-int	chr4	25358630	25361736	+	turquoise
HERVL18_4q13.1	HERVL18-int	chr4	61424015	61428429	-	turquoise
HERVL18_4q21.1	HERVL18-int	chr4	77630548	77637162	-	turquoise
HERVL18_4q21.23	HERVL18-int	chr4	83962401	83965415	-	turquoise
HERVL18_4q22.1	HERVL18-int	chr4	89104504	89108711	+	turquoise
HERVL18_4q23	HERVL18-int	chr4	98664913	98667375	-	turquoise
HERVL18_4q24b	HERVL18-int	chr4	103751779	103755259	+	turquoise
HERVL18_4q26	HERVL18-int	chr4	116357840	116362242	+	turquoise
HERVL18_4q34.3	HERVL18-int	chr4	178136542	178143132	+	turquoise
HERVL18_5p14.2	HERVL18-int	chr5	23422658	23425618	+	turquoise
HERVL18_5p15.2	HERVL18-int	chr5	12934817	12938306	+	turquoise
HERVL18_5q12.1	HERVL18-int	chr5	59713242	59716428	+	turquoise
HERVL18_5q21.1	HERVL18-int	chr5	101758012	101763009	-	turquoise
HERVL18_5q21.2	HERVL18-int	chr5	104186177	104189485	+	turquoise
HERVL18_5q21.3	HERVL18-int	chr5	106873494	106876978	-	turquoise
HERVL18_5q34	HERVL18-int	chr5	160932110	160938828	-	turquoise
HERVL18_6p22.1a	HERVL18-int	chr6	27405363	27407723	-	turquoise
HERVL18_6p22.1b	HERVL18-int	chr6	28000512	28003589	+	turquoise
HERVL18_6p22.1c	HERVL18-int	chr6	28353865	28357249	-	turquoise
HERVL18_6q12b	HERVL18-int	chr6	67346018	67349044	+	turquoise
HERVL18_6q13	HERVL18-int	chr6	69902518	69905731	-	turquoise
HERVL18_6q14.1	HERVL18-int	chr6	79307594	79313548	-	turquoise
HERVL18_6q16.2	HERVL18-int	chr6	99019305	99026450	-	turquoise
HERVL18_6q22.31a	HERVL18-int	chr6	122360886	122366684	+	turquoise
HERVL18_6q22.31b	HERVL18-int	chr6	125267901	125274451	+	turquoise
HERVL18_6q25.2	HERVL18-int	chr6	153149994	153152963	+	turquoise
HERVL18_7q21.11a	HERVL18-int	chr7	81264073	81267799	-	turquoise
HERVL18_7q21.11b	HERVL18-int	chr7	82201985	82205211	+	turquoise
HERVL18_7q31.32	HERVL18-int	chr7	122688404	122693122	-	turquoise
HERVL18_7q35	HERVL18-int	chr7	146503833	146510377	-	turquoise
HERVL18_8q11.23	HERVL18-int	chr8	53482820	53488834	+	turquoise
HERVL18_8q23.2	HERVL18-int	chr8	110890282	110894968	-	turquoise
HERVL18_9p21.1	HERVL18-int	chr9	30197986	30201455	+	turquoise
HERVL18_9p23	HERVL18-int	chr9	9557783	9561261	-	turquoise
HERVL18_9p24.1	HERVL18-int	chr9	7785466	7791928	-	turquoise
HERVL18_9q21.13	HERVL18-int	chr9	75235558	75239484	-	turquoise
HERVL18_Xq13.3	HERVL18-int	chrX	76796466	76803137	+	turquoise
HERVL18_Xq21.1b	HERVL18-int	chrX	82371109	82373927	-	turquoise
HERVL18_Xq24	HERVL18-int	chrX	120205918	120208971	+	turquoise
HERVL18_Xq28	HERVL18-int	chrX	149073592	149080252	+	turquoise
HERVL32_11p12a	HERVL32-int	chr11	36880518	36883340	+	turquoise
HERVL32_11p12b	HERVL32-int	chr11	36883393	36886216	+	turquoise
HERVL32_14q32.33a	HERVL32-int	chr14	105981942	105985336	-	turquoise
HERVL32_15q11.2d	HERVL32-int	chr15	22157633	22159180	-	turquoise
HERVL32_1p31.1a	HERVL32-int	chr1	72536817	72540097	-	turquoise
HERVL32_1p31.1b	HERVL32-int	chr1	72540629	72543692	-	turquoise
HERVL32_21p11.2	HERVL32-int	chr21	9749613	9752534	-	turquoise
HERVL32_2p15a	HERVL32-int	chr2	63297035	63299755	-	turquoise
HERVL32_2p15b	HERVL32-int	chr2	63303116	63303770	-	turquoise
HERVL32_2q31.3	HERVL32-int	chr2	179706005	179712066	+	turquoise
HERVL32_2q36.1	HERVL32-int	chr2	224073686	224079557	-	turquoise
HERVL32_3p12.1	HERVL32-int	chr3	87036345	87038886	-	turquoise
HERVL32_3p14.1	HERVL32-int	chr3	67228015	67232424	-	turquoise
HERVL32_4q28.1a	HERVL32-int	chr4	122948559	122950340	-	turquoise
HERVL32_4q28.1b	HERVL32-int	chr4	122951877	122955311	-	turquoise
HERVL32_4q31.3a	HERVL32-int	chr4	151895741	151898318	-	turquoise
HERVL32_5q14.3	HERVL32-int	chr5	84172727	84175214	+	turquoise
HERVL32_5q22.2a	HERVL32-int	chr5	112579908	112582855	+	turquoise
HERVL32_5q22.2b	HERVL32-int	chr5	112583255	112585456	+	turquoise
HERVL32_6p21.2	HERVL32-int	chr6	40129734	40135877	+	turquoise
HERVL32_6p22.3	HERVL32-int	chr6	21355378	21361143	-	turquoise
HERVL32_6q13	HERVL32-int	chr6	69615594	69617910	-	turquoise
HERVL32_6q16.1	HERVL32-int	chr6	92936553	92938404	-	turquoise
HERVL32_7q22.1	HERVL32-int	chr7	99896194	99899513	+	turquoise
HERVL32_7q31.2	HERVL32-int	chr7	117401485	117406116	-	turquoise
HERVL32_8q12.1	HERVL32-int	chr8	58533573	58535735	-	turquoise
HERVL32_8q21.13	HERVL32-int	chr8	81419908	81421776	+	turquoise
HERVL32_9q31.1	HERVL32-int	chr9	100913693	100916653	+	turquoise
HERVL32_Xp11.21	HERVL32-int	chrX	56862633	56868798	+	turquoise
HERVL40_10p11.22	HERVL40-int	chr10	32440286	32441789	+	turquoise
HERVL40_10p12.1	HERVL40-int	chr10	26778654	26786076	+	turquoise
HERVL40_10p12.31a	HERVL40-int	chr10	21636985	21639125	-	turquoise
HERVL40_10p12.31b	HERVL40-int	chr10	21813720	21815543	+	turquoise
HERVL40_10p12.31c	HERVL40-int	chr10	22096580	22098877	-	turquoise
HERVL40_11p12	HERVL40-int	chr11	38330482	38333787	+	turquoise
HERVL40_11q13.4a	HERVL40-int	chr11	71182774	71188088	+	turquoise
HERVL40_11q14.1	HERVL40-int	chr11	85155046	85156791	+	turquoise
HERVL40_11q22.1	HERVL40-int	chr11	97774433	97775759	+	turquoise
HERVL40_11q22.3b	HERVL40-int	chr11	105824822	105827156	-	turquoise
HERVL40_11q25	HERVL40-int	chr11	131958908	131963549	-	turquoise
HERVL40_12p11.1	HERVL40-int	chr12	33572812	33575304	-	turquoise
HERVL40_12p11.21	HERVL40-int	chr12	31721046	31722796	+	turquoise
HERVL40_12p12.1a	HERVL40-int	chr12	23300499	23303665	+	turquoise
HERVL40_12p12.1c	HERVL40-int	chr12	24733093	24734968	+	turquoise
HERVL40_12p13.2a	HERVL40-int	chr12	10277960	10278528	+	turquoise
HERVL40_12p13.2b	HERVL40-int	chr12	11370765	11372249	-	turquoise
HERVL40_12q21.31	HERVL40-int	chr12	85145470	85148025	-	turquoise
HERVL40_13q14.2	HERVL40-int	chr13	46964352	46965551	-	turquoise
HERVL40_13q21.31a	HERVL40-int	chr13	62009453	62012832	-	turquoise
HERVL40_13q21.31b	HERVL40-int	chr13	62487746	62489147	-	turquoise
HERVL40_13q21.31d	HERVL40-int	chr13	64676485	64678648	+	turquoise
HERVL40_13q21.31e	HERVL40-int	chr13	64687084	64689749	+	turquoise
HERVL40_13q21.32	HERVL40-int	chr13	65636053	65640768	+	turquoise
HERVL40_13q21.33a	HERVL40-int	chr13	68120118	68121238	+	turquoise
HERVL40_13q21.33b	HERVL40-int	chr13	70274877	70277498	+	turquoise
HERVL40_13q21.33c	HERVL40-int	chr13	70363965	70368042	+	turquoise
HERVL40_13q31.1a	HERVL40-int	chr13	81779989	81783754	-	turquoise
HERVL40_13q31.1b	HERVL40-int	chr13	81937664	81940708	+	turquoise
HERVL40_13q31.1c	HERVL40-int	chr13	83228351	83233141	+	turquoise
