"epigenome","tissue","erv_fragment_id","chromosome","repeat_start","repeat_end","repeat_length","erv_strand","repName","repFamily","repeat_part","percent_divergence","enhancer_start","enhancer_end","enhancer_state"
"E108","Skeletal muscle female","chr19_57285208_57285281_MLT1O","chr19",57285208,57285281,74,"-","MLT1O","ERVL-MaLR","LTR_or_other",27.4,57283833,57285432,"EnhG1"
"E108","Skeletal muscle female","chr19_57338355_57338489_LTR52","chr19",57338355,57338489,135,"-","LTR52","ERVL","LTR_or_other",22.7,57338233,57338432,"EnhA1"
"E108","Skeletal muscle female","chr19_57339648_57339918_ERVL-E-int","chr19",57339648,57339918,271,"+","ERVL-E-int","ERVL","internal",32.8,57339433,57340032,"EnhA2"
"E108","Skeletal muscle female","chr19_57353861_57353971_MLT1F2","chr19",57353861,57353971,111,"-","MLT1F2","ERVL-MaLR","LTR_or_other",27.1,57352833,57355432,"EnhG1"
"E108","Skeletal muscle female","chr19_57354306_57354754_MLT1F2","chr19",57354306,57354754,449,"-","MLT1F2","ERVL-MaLR","LTR_or_other",27.1,57352833,57355432,"EnhG1"
"E108","Skeletal muscle female","chr19_57361717_57361933_LTR46","chr19",57361717,57361933,217,"+","LTR46","ERV1","LTR_or_other",16.6,57361433,57362632,"EnhA2"
"E108","Skeletal muscle female","chr19_57362232_57362462_LTR46","chr19",57362232,57362462,231,"+","LTR46","ERV1","LTR_or_other",16.6,57361433,57362632,"EnhA2"
"E108","Skeletal muscle female","chr19_57395376_57395758_MSTA","chr19",57395376,57395758,383,"-","MSTA","ERVL-MaLR","LTR_or_other",14.9,57395433,57396032,"EnhG1"
"E108","Skeletal muscle female","chr19_57530133_57530735_MER21C","chr19",57530133,57530735,603,"+","MER21C","ERVL","LTR_or_other",23.1,57530433,57530632,"EnhG1"
"E108","Skeletal muscle female","chr19_57749532_57750039_LTR53","chr19",57749532,57750039,508,"+","LTR53","ERVL","LTR_or_other",28.6,57748633,57751232,"EnhG1"
"E108","Skeletal muscle female","chr19_57772294_57773081_MER21B","chr19",57772294,57773081,788,"-","MER21B","ERVL","LTR_or_other",19,57771633,57773632,"EnhG1"
"E108","Skeletal muscle female","chr19_57886481_57886596_LTR62","chr19",57886481,57886596,116,"+","LTR62","ERVL","LTR_or_other",19.1,57886233,57886632,"EnhG1"
"E108","Skeletal muscle female","chr19_58306118_58306453_HERVK3-int","chr19",58306118,58306453,336,"+","HERVK3-int","ERVK","internal",18.2,58306435,58306634,"EnhG1"
"E108","Skeletal muscle female","chr19_58306515_58307228_HERVK3-int","chr19",58306515,58307228,714,"+","HERVK3-int","ERVK","internal",18.2,58306435,58306634,"EnhG1"
"E108","Skeletal muscle female","chr19_58311249_58313278_HERVK3-int","chr19",58311249,58313278,2030,"+","HERVK3-int","ERVK","internal",18.1,58311435,58311634,"EnhG1"
"E108","Skeletal muscle female","chr2_1093775_1093979_MLT1B","chr2",1093775,1093979,205,"-","MLT1B","ERVL-MaLR","LTR_or_other",30.6,1093115,1094114,"EnhA2"
"E108","Skeletal muscle female","chr2_1093953_1094047_MLT1B","chr2",1093953,1094047,95,"-","MLT1B","ERVL-MaLR","LTR_or_other",28.1,1093115,1094114,"EnhA2"
"E108","Skeletal muscle female","chr2_1094906_1095000_MLT1B","chr2",1094906,1095000,95,"-","MLT1B","ERVL-MaLR","LTR_or_other",28.1,1094915,1095314,"EnhA2"
"E108","Skeletal muscle female","chr2_1095139_1095269_MLT1B","chr2",1095139,1095269,131,"-","MLT1B","ERVL-MaLR","LTR_or_other",16.8,1094915,1095314,"EnhA2"
"E108","Skeletal muscle female","chr2_1141349_1141855_ERVL-E-int","chr2",1141349,1141855,507,"-","ERVL-E-int","ERVL","internal",33.8,1140315,1142114,"EnhA2"
"E108","Skeletal muscle female","chr2_1141996_1142287_ERVL-E-int","chr2",1141996,1142287,292,"-","ERVL-E-int","ERVL","internal",32.5,1140315,1142114,"EnhA2"
"E108","Skeletal muscle female","chr2_1375318_1375595_MER4CL34","chr2",1375318,1375595,278,"-","MER4CL34","ERV1","LTR_or_other",17,1374229,1375628,"EnhA2"
"E108","Skeletal muscle female","chr2_1375605_1375719_MER4CL34","chr2",1375605,1375719,115,"-","MER4CL34","ERV1","LTR_or_other",16.5,1374229,1375628,"EnhA2"
"E108","Skeletal muscle female","chr2_1593372_1593651_MLT1A0","chr2",1593372,1593651,280,"+","MLT1A0","ERVL-MaLR","LTR_or_other",22.6,1593029,1594228,"EnhA2"
"E108","Skeletal muscle female","chr2_1720462_1720526_MLT2D","chr2",1720462,1720526,65,"-","MLT2D","ERVL","LTR_or_other",17.2,1720429,1721228,"EnhA1"
"E108","Skeletal muscle female","chr2_1720755_1720799_MLT2C2","chr2",1720755,1720799,45,"+","MLT2C2","ERVL","LTR_or_other",13.3,1720429,1721228,"EnhA1"
"E108","Skeletal muscle female","chr2_1720816_1720901_MLT1M","chr2",1720816,1720901,86,"+","MLT1M","ERVL-MaLR","LTR_or_other",19.8,1720429,1721228,"EnhA1"
"E108","Skeletal muscle female","chr2_1720912_1721197_MLT2D","chr2",1720912,1721197,286,"-","MLT2D","ERVL","LTR_or_other",22.3,1720429,1721228,"EnhA1"
"E108","Skeletal muscle female","chr2_2743161_2743642_MLT1H","chr2",2743161,2743642,482,"-","MLT1H","ERVL-MaLR","LTR_or_other",27.1,2742629,2743228,"EnhA2"
"E108","Skeletal muscle female","chr2_2743161_2743642_MLT1H","chr2",2743161,2743642,482,"-","MLT1H","ERVL-MaLR","LTR_or_other",27.1,2743429,2743628,"EnhA1"
"E108","Skeletal muscle female","chr2_3469423_3469610_MLT1N2","chr2",3469423,3469610,188,"-","MLT1N2","ERVL-MaLR","LTR_or_other",29.4,3469430,3470229,"EnhA1"
"E108","Skeletal muscle female","chr2_3472790_3473098_MER31B","chr2",3472790,3473098,309,"-","MER31B","ERV1","LTR_or_other",25.1,3471630,3473429,"EnhA1"
"E108","Skeletal muscle female","chr2_3474160_3474517_MLT2A2","chr2",3474160,3474517,358,"-","MLT2A2","ERVL","LTR_or_other",10.3,3473830,3474429,"EnhG1"
"E108","Skeletal muscle female","chr2_3476221_3476658_LTR40b","chr2",3476221,3476658,438,"-","LTR40b","ERVL","LTR_or_other",27.9,3475830,3477229,"EnhG2"
"E108","Skeletal muscle female","chr2_3517027_3517448_LTR54B","chr2",3517027,3517448,422,"+","LTR54B","ERV1","LTR_or_other",19.8,3517230,3517429,"EnhA2"
"E108","Skeletal muscle female","chr2_3524342_3524383_MLT1K","chr2",3524342,3524383,42,"-","MLT1K","ERVL-MaLR","LTR_or_other",26.8,3524030,3524829,"EnhA1"
"E108","Skeletal muscle female","chr2_3524648_3524791_MLT1K","chr2",3524648,3524791,144,"-","MLT1K","ERVL-MaLR","LTR_or_other",26.8,3524030,3524829,"EnhA1"
"E108","Skeletal muscle female","chr2_3536726_3537095_MLT1A","chr2",3536726,3537095,370,"-","MLT1A","ERVL-MaLR","LTR_or_other",21.8,3537011,3537210,"EnhA1"
"E108","Skeletal muscle female","chr2_3660016_3660428_MSTB1","chr2",3660016,3660428,413,"+","MSTB1","ERVL-MaLR","LTR_or_other",17.2,3659011,3660410,"EnhA2"
"E108","Skeletal muscle female","chr2_5061211_5061628_MSTB","chr2",5061211,5061628,418,"-","MSTB","ERVL-MaLR","LTR_or_other",19.9,5061268,5061667,"EnhA1"
"E108","Skeletal muscle female","chr2_6959440_6959864_MSTC","chr2",6959440,6959864,425,"-","MSTC","ERVL-MaLR","LTR_or_other",23.6,6958670,6961069,"EnhA1"
"E108","Skeletal muscle female","chr2_7016798_7016993_LTR78","chr2",7016798,7016993,196,"-","LTR78","ERV1","LTR_or_other",29.7,7016470,7016869,"EnhA2"
"E108","Skeletal muscle female","chr2_7016798_7016993_LTR78","chr2",7016798,7016993,196,"-","LTR78","ERV1","LTR_or_other",29.7,7016870,7017269,"EnhA1"
"E108","Skeletal muscle female","chr2_7024817_7024935_MLT1B","chr2",7024817,7024935,119,"-","MLT1B","ERVL-MaLR","LTR_or_other",27.7,7024270,7024869,"EnhG1"
"E108","Skeletal muscle female","chr2_8138527_8138953_LTR54","chr2",8138527,8138953,427,"+","LTR54","ERV1","LTR_or_other",14.8,8138671,8140070,"EnhA2"
"E108","Skeletal muscle female","chr2_8380573_8380974_MER57C2","chr2",8380573,8380974,402,"-","MER57C2","ERV1","LTR_or_other",18.1,8379671,8380670,"EnhA2"
"E108","Skeletal muscle female","chr2_8804731_8805671_MER21C","chr2",8804731,8805671,941,"-","MER21C","ERVL","LTR_or_other",20.1,8804471,8807870,"EnhG1"
"E108","Skeletal muscle female","chr2_8821451_8821700_MLT1J","chr2",8821451,8821700,250,"+","MLT1J","ERVL-MaLR","LTR_or_other",29.6,8821271,8822470,"EnhA1"
"E108","Skeletal muscle female","chr2_8885891_8886423_MER68","chr2",8885891,8886423,533,"+","MER68","ERVL","LTR_or_other",19.1,8885671,8886070,"EnhA1"
"E108","Skeletal muscle female","chr2_9178324_9178656_MER4B","chr2",9178324,9178656,333,"-","MER4B","ERV1","LTR_or_other",14.6,9178472,9179071,"EnhA1"
"E108","Skeletal muscle female","chr2_9476484_9476913_LTR7C","chr2",9476484,9476913,430,"-","LTR7C","ERV1","LTR_or_other",10.5,9476272,9477271,"EnhG1"
"E108","Skeletal muscle female","chr2_9738389_9738869_MLT1L","chr2",9738389,9738869,481,"-","MLT1L","ERVL-MaLR","LTR_or_other",28.5,9738272,9738671,"EnhA1"
"E108","Skeletal muscle female","chr2_9755534_9755577_MLT1C","chr2",9755534,9755577,44,"+","MLT1C","ERVL-MaLR","LTR_or_other",14.9,9755272,9755671,"EnhA1"
"E108","Skeletal muscle female","chr2_9755578_9755967_MLT1B","chr2",9755578,9755967,390,"+","MLT1B","ERVL-MaLR","LTR_or_other",17.1,9755272,9755671,"EnhA1"
"E108","Skeletal muscle female","chr2_9755968_9756384_MLT1C","chr2",9755968,9756384,417,"+","MLT1C","ERVL-MaLR","LTR_or_other",14.9,9756272,9756671,"EnhA1"
"E108","Skeletal muscle female","chr2_9764120_9764575_LTR71A","chr2",9764120,9764575,456,"+","LTR71A","ERV1","LTR_or_other",11,9763672,9764271,"EnhA1"
"E108","Skeletal muscle female","chr2_10003790_10004183_ERVL-E-int","chr2",10003790,10004183,394,"+","ERVL-E-int","ERVL","internal",29.8,10002673,10004872,"EnhA2"
"E108","Skeletal muscle female","chr2_10004653_10004798_LTR33","chr2",10004653,10004798,146,"+","LTR33","ERVL","LTR_or_other",29.9,10002673,10004872,"EnhA2"
"E108","Skeletal muscle female","chr2_10004870_10004952_LTR33","chr2",10004870,10004952,83,"+","LTR33","ERVL","LTR_or_other",20.5,10002673,10004872,"EnhA2"
"E108","Skeletal muscle female","chr2_10027862_10027984_MLT1E1","chr2",10027862,10027984,123,"+","MLT1E1","ERVL-MaLR","LTR_or_other",20.2,10027474,10027873,"EnhA2"
"E108","Skeletal muscle female","chr2_10027862_10027984_MLT1E1","chr2",10027862,10027984,123,"+","MLT1E1","ERVL-MaLR","LTR_or_other",20.2,10027874,10028273,"EnhA1"
"E108","Skeletal muscle female","chr2_10028014_10028112_MLT1E1","chr2",10028014,10028112,99,"+","MLT1E1","ERVL-MaLR","LTR_or_other",17.5,10027874,10028273,"EnhA1"
"E108","Skeletal muscle female","chr2_10028133_10028309_MLT1E1","chr2",10028133,10028309,177,"+","MLT1E1","ERVL-MaLR","LTR_or_other",25.3,10027874,10028273,"EnhA1"
"E108","Skeletal muscle female","chr2_10278577_10278669_MLT1J2","chr2",10278577,10278669,93,"-","MLT1J2","ERVL-MaLR","LTR_or_other",32.3,10278075,10279074,"EnhA1"
"E108","Skeletal muscle female","chr2_10278673_10278795_MLT1J2","chr2",10278673,10278795,123,"-","MLT1J2","ERVL-MaLR","LTR_or_other",24.4,10278075,10279074,"EnhA1"
"E108","Skeletal muscle female","chr2_10330413_10330785_MLT1B","chr2",10330413,10330785,373,"-","MLT1B","ERVL-MaLR","LTR_or_other",19.9,10330275,10331074,"EnhA1"
"E108","Skeletal muscle female","chr2_11292763_11293104_MSTA","chr2",11292763,11293104,342,"+","MSTA","ERVL-MaLR","LTR_or_other",13.9,11292675,11293074,"EnhA1"
"E108","Skeletal muscle female","chr2_11292763_11293104_MSTA","chr2",11292763,11293104,342,"+","MSTA","ERVL-MaLR","LTR_or_other",13.9,11293075,11293674,"EnhA2"
"E108","Skeletal muscle female","chr2_11321834_11322192_MLT1B","chr2",11321834,11322192,359,"+","MLT1B","ERVL-MaLR","LTR_or_other",15.2,11321875,11322074,"EnhA1"
"E108","Skeletal muscle female","chr2_11321834_11322192_MLT1B","chr2",11321834,11322192,359,"+","MLT1B","ERVL-MaLR","LTR_or_other",15.2,11322075,11323074,"EnhA2"
"E108","Skeletal muscle female","chr2_11375172_11375463_MLT1O","chr2",11375172,11375463,292,"+","MLT1O","ERVL-MaLR","LTR_or_other",28.9,11375275,11376074,"EnhA1"
"E108","Skeletal muscle female","chr2_11376095_11376186_MLT1O","chr2",11376095,11376186,92,"+","MLT1O","ERVL-MaLR","LTR_or_other",30.8,11376075,11376274,"EnhA2"
"E108","Skeletal muscle female","chr2_11403830_11404266_LTR33","chr2",11403830,11404266,437,"+","LTR33","ERVL","LTR_or_other",20.9,11403275,11403874,"EnhA2"
"E108","Skeletal muscle female","chr2_11403830_11404266_LTR33","chr2",11403830,11404266,437,"+","LTR33","ERVL","LTR_or_other",20.9,11403875,11404274,"EnhA1"
"E108","Skeletal muscle female","chr2_11407037_11407566_MLT1K","chr2",11407037,11407566,530,"+","MLT1K","ERVL-MaLR","LTR_or_other",30.2,11405075,11407074,"EnhA2"
"E108","Skeletal muscle female","chr2_11407037_11407566_MLT1K","chr2",11407037,11407566,530,"+","MLT1K","ERVL-MaLR","LTR_or_other",30.2,11407075,11408074,"EnhA1"
"E108","Skeletal muscle female","chr2_11407951_11408378_MLT1C","chr2",11407951,11408378,428,"-","MLT1C","ERVL-MaLR","LTR_or_other",20.5,11407075,11408074,"EnhA1"
"E108","Skeletal muscle female","chr2_11420968_11421351_MSTA","chr2",11420968,11421351,384,"+","MSTA","ERVL-MaLR","LTR_or_other",14,11420875,11421274,"EnhA1"
"E108","Skeletal muscle female","chr2_11420968_11421351_MSTA","chr2",11420968,11421351,384,"+","MSTA","ERVL-MaLR","LTR_or_other",14,11421275,11422474,"EnhA2"
"E108","Skeletal muscle female","chr2_11681256_11681626_MSTA","chr2",11681256,11681626,371,"+","MSTA","ERVL-MaLR","LTR_or_other",13.1,11680675,11682074,"EnhA1"
"E108","Skeletal muscle female","chr2_11738957_11739443_MLT1F1","chr2",11738957,11739443,487,"+","MLT1F1","ERVL-MaLR","LTR_or_other",22.5,11738475,11739074,"EnhA1"
"E108","Skeletal muscle female","chr2_13523225_13523277_LTR49-int","chr2",13523225,13523277,53,"-","LTR49-int","ERV1","internal",18.9,13522876,13523875,"EnhA2"
"E108","Skeletal muscle female","chr2_13523404_13523823_LTR23","chr2",13523404,13523823,420,"-","LTR23","ERV1","LTR_or_other",16.8,13522876,13523875,"EnhA2"
"E108","Skeletal muscle female","chr2_15447788_15448163_MLT1A1","chr2",15447788,15448163,376,"-","MLT1A1","ERVL-MaLR","LTR_or_other",17.7,15447877,15448076,"EnhA1"
"E108","Skeletal muscle female","chr2_15447788_15448163_MLT1A1","chr2",15447788,15448163,376,"-","MLT1A1","ERVL-MaLR","LTR_or_other",17.7,15448077,15448276,"EnhA2"
"E108","Skeletal muscle female","chr2_17975408_17975742_MLT1I","chr2",17975408,17975742,335,"-","MLT1I","ERVL-MaLR","LTR_or_other",27.2,17975135,17975534,"EnhA1"
"E108","Skeletal muscle female","chr2_17975408_17975742_MLT1I","chr2",17975408,17975742,335,"-","MLT1I","ERVL-MaLR","LTR_or_other",27.2,17975535,17975734,"EnhA2"
"E108","Skeletal muscle female","chr2_17975408_17975742_MLT1I","chr2",17975408,17975742,335,"-","MLT1I","ERVL-MaLR","LTR_or_other",27.2,17975735,17976734,"EnhA1"
"E108","Skeletal muscle female","chr2_17975800_17976157_MLT1A","chr2",17975800,17976157,358,"+","MLT1A","ERVL-MaLR","LTR_or_other",18,17975735,17976734,"EnhA1"
"E108","Skeletal muscle female","chr2_17976310_17976669_MSTB1","chr2",17976310,17976669,360,"-","MSTB1","ERVL-MaLR","LTR_or_other",18.6,17975735,17976734,"EnhA1"
"E108","Skeletal muscle female","chr2_18154165_18154353_MLT1D","chr2",18154165,18154353,189,"+","MLT1D","ERVL-MaLR","LTR_or_other",18.2,18153935,18154334,"EnhA1"
"E108","Skeletal muscle female","chr2_19457685_19457730_MER65D","chr2",19457685,19457730,46,"+","MER65D","ERV1","LTR_or_other",13,19457640,19458039,"EnhA2"
"E108","Skeletal muscle female","chr2_20063207_20063544_THE1B","chr2",20063207,20063544,338,"+","THE1B","ERVL-MaLR","LTR_or_other",9.3,20063040,20063839,"EnhA2"
"E108","Skeletal muscle female","chr2_20352785_20352901_MLT1O","chr2",20352785,20352901,117,"+","MLT1O","ERVL-MaLR","LTR_or_other",22.2,20352040,20352839,"EnhA1"
"E108","Skeletal muscle female","chr2_20352785_20352901_MLT1O","chr2",20352785,20352901,117,"+","MLT1O","ERVL-MaLR","LTR_or_other",22.2,20352840,20354039,"EnhA2"
"E108","Skeletal muscle female","chr2_20353755_20353869_MLT1L","chr2",20353755,20353869,115,"+","MLT1L","ERVL-MaLR","LTR_or_other",26.6,20352840,20354039,"EnhA2"
"E108","Skeletal muscle female","chr2_20356092_20356481_MLT1H","chr2",20356092,20356481,390,"-","MLT1H","ERVL-MaLR","LTR_or_other",24.1,20356040,20356439,"EnhA2"
"E108","Skeletal muscle female","chr2_20356092_20356481_MLT1H","chr2",20356092,20356481,390,"-","MLT1H","ERVL-MaLR","LTR_or_other",24.1,20356440,20356839,"EnhA1"
"E108","Skeletal muscle female","chr2_20423010_20423185_LTR50","chr2",20423010,20423185,176,"-","LTR50","ERVL","LTR_or_other",22.7,20422040,20423039,"EnhA1"
"E108","Skeletal muscle female","chr2_20515119_20515475_THE1B","chr2",20515119,20515475,357,"-","THE1B","ERVL-MaLR","LTR_or_other",13.5,20515241,20515440,"EnhA2"
"E108","Skeletal muscle female","chr2_20537235_20537938_LTR8A","chr2",20537235,20537938,704,"-","LTR8A","ERV1","LTR_or_other",18.1,20536641,20540640,"EnhA1"
"E108","Skeletal muscle female","chr2_20572991_20573060_MLT1E2","chr2",20572991,20573060,70,"+","MLT1E2","ERVL-MaLR","LTR_or_other",21.3,20573041,20573440,"EnhA2"
"E108","Skeletal muscle female","chr2_20573064_20573214_MLT1C","chr2",20573064,20573214,151,"+","MLT1C","ERVL-MaLR","LTR_or_other",25,20573041,20573440,"EnhA2"
"E108","Skeletal muscle female","chr2_20573226_20573359_MLT1C","chr2",20573226,20573359,134,"+","MLT1C","ERVL-MaLR","LTR_or_other",19.6,20573041,20573440,"EnhA2"
"E108","Skeletal muscle female","chr2_20596295_20596659_MLT1A0","chr2",20596295,20596659,365,"+","MLT1A0","ERVL-MaLR","LTR_or_other",18.7,20596041,20596440,"EnhA2"
"E108","Skeletal muscle female","chr2_20596295_20596659_MLT1A0","chr2",20596295,20596659,365,"+","MLT1A0","ERVL-MaLR","LTR_or_other",18.7,20596441,20598040,"EnhA1"
"E108","Skeletal muscle female","chr2_20601437_20601769_THE1B","chr2",20601437,20601769,333,"+","THE1B","ERVL-MaLR","LTR_or_other",10.3,20600441,20601440,"EnhA2"
"E108","Skeletal muscle female","chr2_20613879_20614351_MLT1C","chr2",20613879,20614351,473,"+","MLT1C","ERVL-MaLR","LTR_or_other",23.5,20614041,20620040,"EnhA1"
"E108","Skeletal muscle female","chr2_23519571_23520066_MER4A1","chr2",23519571,23520066,496,"-","MER4A1","ERV1","LTR_or_other",8.7,23519131,23520730,"EnhA1"
"E108","Skeletal muscle female","chr2_23618266_23618763_MLT2B4","chr2",23618266,23618763,498,"+","MLT2B4","ERVL","LTR_or_other",19.1,23618131,23618530,"EnhA1"
"E108","Skeletal muscle female","chr2_24887011_24887378_THE1C","chr2",24887011,24887378,368,"-","THE1C","ERVL-MaLR","LTR_or_other",13.4,24886732,24887131,"EnhA1"
"E108","Skeletal muscle female","chr2_25024944_25025083_MLT1N2","chr2",25024944,25025083,140,"+","MLT1N2","ERVL-MaLR","LTR_or_other",30,25024932,25025931,"EnhA1"
"E108","Skeletal muscle female","chr2_25025385_25025583_ERVL-B4-int","chr2",25025385,25025583,199,"+","ERVL-B4-int","ERVL","internal",35.4,25024932,25025931,"EnhA1"
"E108","Skeletal muscle female","chr2_25025756_25025919_ERVL-B4-int","chr2",25025756,25025919,164,"+","ERVL-B4-int","ERVL","internal",32.9,25024932,25025931,"EnhA1"
"E108","Skeletal muscle female","chr2_25292110_25292180_MER51B","chr2",25292110,25292180,71,"+","MER51B","ERV1","LTR_or_other",10,25291932,25292531,"EnhA2"
"E108","Skeletal muscle female","chr2_25325538_25326108_ERVL-E-int","chr2",25325538,25326108,571,"+","ERVL-E-int","ERVL","internal",34.1,25324532,25325931,"EnhA1"
"E108","Skeletal muscle female","chr2_25854474_25854568_ERV3-16A3_I-int","chr2",25854474,25854568,95,"+","ERV3-16A3_I-int","ERVL","internal",24.2,25854532,25855131,"EnhA1"
"E108","Skeletal muscle female","chr2_25854612_25854859_ERV3-16A3_I-int","chr2",25854612,25854859,248,"+","ERV3-16A3_I-int","ERVL","internal",30.9,25854532,25855131,"EnhA1"
"E108","Skeletal muscle female","chr2_25868017_25868100_MLT1E1","chr2",25868017,25868100,84,"-","MLT1E1","ERVL-MaLR","LTR_or_other",18.1,25867732,25868931,"EnhA2"
"E108","Skeletal muscle female","chr2_25938377_25938433_LTR54","chr2",25938377,25938433,57,"-","LTR54","ERV1","LTR_or_other",21.8,25938332,25938531,"EnhA1"
"E108","Skeletal muscle female","chr2_26005705_26005904_MLT1K","chr2",26005705,26005904,200,"-","MLT1K","ERVL-MaLR","LTR_or_other",25.5,26005732,26007131,"EnhA2"
"E108","Skeletal muscle female","chr2_26006547_26006771_MLT1K","chr2",26006547,26006771,225,"-","MLT1K","ERVL-MaLR","LTR_or_other",26.6,26005732,26007131,"EnhA2"
"E108","Skeletal muscle female","chr2_26016248_26016669_LTR54","chr2",26016248,26016669,422,"+","LTR54","ERV1","LTR_or_other",10.9,26015332,26016331,"EnhA2"
"E108","Skeletal muscle female","chr2_26016248_26016669_LTR54","chr2",26016248,26016669,422,"+","LTR54","ERV1","LTR_or_other",10.9,26016332,26016731,"EnhA1"
"E108","Skeletal muscle female","chr2_26111718_26112407_MER21C","chr2",26111718,26112407,690,"-","MER21C","ERVL","LTR_or_other",24.2,26111732,26112331,"EnhG1"
